# DAP  WT_LKR_cyt  O2_LKR_cyt  WT_LKR_plast  O2_LKR_plast
6	0.00000000	0.00000127	0.00000000	0.00000000
8	0.00000000	0.00000127	0.00000000	0.00000000
10	0.00000000	0.00000000	0.00000000	0.00000000
12	0.00000000	0.00000000	0.00000000	0.00000000
15	0.00000000	0.00000000	0.00000000	0.00000000
18	0.00000000	0.00000000	0.00000000	0.00000000
22	0.00000000	0.00000000	0.00000000	0.00000000
30	0.00000000	0.00000000	0.00000000	0.00000000
