# DAP  WT_Exchange  O2_Exchange  WT_ExB  O2_ExB
6	0.00000000	0.00000000	0.00000251	0.00000246
8	0.00000000	0.00000000	0.00000237	0.00000278
10	0.00000000	0.00000000	0.00000263	0.00000268
12	0.00000000	0.00000000	0.00000305	0.00000281
15	0.00000000	0.00579750	0.00000673	0.00580307
18	0.00000000	0.00000000	0.00000518	0.00000677
22	0.00000000	1.25078028	0.00000151	1.25078177
30	-0.00000074	-0.00000025	0.00000000	0.00000000
