Metabolite_ID,Metabolite_Name,Base_KEGG_ID,Compartment,WT_DAP6,O2_DAP6,Diff_DAP6,WT_DAP8,O2_DAP8,Diff_DAP8,WT_DAP10,O2_DAP10,Diff_DAP10,WT_DAP12,O2_DAP12,Diff_DAP12,WT_DAP15,O2_DAP15,Diff_DAP15,WT_DAP18,O2_DAP18,Diff_DAP18,WT_DAP22,O2_DAP22,Diff_DAP22,WT_DAP30,O2_DAP30,Diff_DAP30,WT_Mean,WT_Max,O2_Mean,O2_Max,Diff_Mean,Diff_Max,Diff_MaxAbs,Diff_SumAbs
"C00181[K,B]",C00181 [B],C00181,B,0.0001107107,0.0001083725,-0.0000023382,0.0001045606,0.0001223406,0.0000177800,0.0001160196,0.0001179725,0.0000019529,0.0001341876,0.0001238711,-0.0000103165,0.0002962225,0.0002453880,-0.0000508346,0.0002280015,0.0002979106,0.0000699091,0.0000665599,0.0000656716,-0.0000008883,0.0000323788,0.0000110220,-0.0000213568,0.0001360802,0.0002962225,0.0001365686,0.0002979106,0.0000004885,0.0000699091,0.0000699091,0.0001753762
"C00259[K,B]",C00259 [B],C00259,B,0.0001107107,0.0001083725,-0.0000023382,0.0001045606,0.0001223406,0.0000177800,0.0001160196,0.0001179725,0.0000019529,0.0001341876,0.0001238711,-0.0000103165,0.0002962225,0.0002453880,-0.0000508346,0.0002280015,0.0002979106,0.0000699091,0.0000665599,0.0000656716,-0.0000008883,0.0000323788,0.0000110220,-0.0000213568,0.0001360802,0.0002962225,0.0001365686,0.0002979106,0.0000004885,0.0000699091,0.0000699091,0.0001753762
"C00325[K,c]",C00325 [cyt],C00325,c,0.0001012500,0.0000991200,-0.0000021300,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709200,0.0002244200,-0.0000465000,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000100800,-0.0000195300,0.0001244537,0.0002709200,0.0001249012,0.0002724600,0.0000004475,0.0000639400,0.0000639400,0.0001603800
"C01222[K,c]",C01222 [cyt],C01222,c,0.0001012500,0.0000991200,-0.0000021300,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709200,0.0002244200,-0.0000465000,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000100800,-0.0000195300,0.0001244537,0.0002709200,0.0001249012,0.0002724600,0.0000004475,0.0000639400,0.0000639400,0.0001603800
"C00424[K,c]",C00424 [cyt],C00424,c,0.0001012500,0.0000991100,-0.0000021400,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709100,0.0002244200,-0.0000464900,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000100800,-0.0000195300,0.0001244525,0.0002709100,0.0001249000,0.0002724600,0.0000004475,0.0000639400,0.0000639400,0.0001603800
"C00096[K,c]",C00096 [cyt],C00096,c,0.0001012500,0.0000991200,-0.0000021300,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709200,0.0002244200,-0.0000465000,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000101800,-0.0000194300,0.0001244537,0.0002709200,0.0001249137,0.0002724600,0.0000004600,0.0000639400,0.0000639400,0.0001602800
"C01019[K,c]",C01019 [cyt],C01019,c,0.0001012500,0.0000991200,-0.0000021300,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709200,0.0002244200,-0.0000465000,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000100800,-0.0000195300,0.0001244537,0.0002709200,0.0001249012,0.0002724600,0.0000004475,0.0000639400,0.0000639400,0.0001603800
"C00861[K,c]",C00861 [cyt],C00861,c,0.0001012500,0.0000991100,-0.0000021400,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709100,0.0002244200,-0.0000464900,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000100800,-0.0000195300,0.0001244525,0.0002709100,0.0001249000,0.0002724600,0.0000004475,0.0000639400,0.0000639400,0.0001603800
"C00546[K,c]",C00546 [cyt],C00546,c,0.0001012500,0.0000991100,-0.0000021400,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709100,0.0002244200,-0.0000464900,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000100800,-0.0000195300,0.0001244525,0.0002709100,0.0001249000,0.0002724600,0.0000004475,0.0000639400,0.0000639400,0.0001603800
"C01131[K,c]",C01131 [cyt],C01131,c,0.0001012500,0.0000991100,-0.0000021400,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709100,0.0002244200,-0.0000464900,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000100800,-0.0000195300,0.0001244525,0.0002709100,0.0001249000,0.0002724600,0.0000004475,0.0000639400,0.0000639400,0.0001603800
"C00636[K,c]",C00636 [cyt],C00636,c,0.0001012500,0.0000991200,-0.0000021300,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709200,0.0002244200,-0.0000465000,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000101800,-0.0000194300,0.0001244537,0.0002709200,0.0001249137,0.0002724600,0.0000004600,0.0000639400,0.0000639400,0.0001602800
"C00507[K,c]",C00507 [cyt],C00507,c,0.0001012500,0.0000991100,-0.0000021400,0.0000956300,0.0001118900,0.0000162600,0.0001061100,0.0001078900,0.0000017800,0.0001227200,0.0001132900,-0.0000094300,0.0002709100,0.0002244200,-0.0000464900,0.0002085200,0.0002724600,0.0000639400,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000100800,-0.0000195300,0.0001244525,0.0002709100,0.0001249000,0.0002724600,0.0000004475,0.0000639400,0.0000639400,0.0001603800
"C01019[K,B]",C01019 [B],C01019,B,0.0001012511,0.0000991177,-0.0000021333,0.0000956288,0.0001118892,0.0000162604,0.0001061083,0.0001078927,0.0000017844,0.0001227202,0.0001132893,-0.0000094309,0.0002709178,0.0002244201,-0.0000464977,0.0002085213,0.0002724589,0.0000639376,0.0000608715,0.0000600611,-0.0000008104,0.0000296107,0.0000100811,-0.0000195296,0.0001244537,0.0002709178,0.0001249012,0.0002724589,0.0000004476,0.0000639376,0.0000639376,0.0001603843
"C00507[K,B]",C00507 [B],C00507,B,0.0001012506,0.0000991123,-0.0000021383,0.0000956283,0.0001118887,0.0000162603,0.0001061078,0.0001078922,0.0000017844,0.0001227197,0.0001132888,-0.0000094309,0.0002709116,0.0002244191,-0.0000464925,0.0002085203,0.0002724576,0.0000639373,0.0000608712,0.0000600608,-0.0000008104,0.0000296105,0.0000100810,-0.0000195295,0.0001244525,0.0002709116,0.0001249001,0.0002724576,0.0000004476,0.0000639373,0.0000639373,0.0001603836
"C00035[K,c]",GDP [cyt],C00035,c,0.0001013600,0.0000991200,-0.0000022400,0.0000956300,0.0001129800,0.0000173500,0.0001071400,0.0001078900,0.0000007500,0.0001239200,0.0001143900,-0.0000095300,0.0002735600,0.0002266100,-0.0000469500,0.0002105500,0.0002724600,0.0000619100,0.0000608700,0.0000600600,-0.0000008100,0.0000296100,0.0000101800,-0.0000194300,0.0001253300,0.0002735600,0.0001254613,0.0002724600,0.0000001312,0.0000619100,0.0000619100,0.0001589700
"C01269[K,p]",C01269 [pla],C01269,p,0.0000000000,0.0000402300,0.0000402300,0.0000388100,0.0000454100,0.0000066000,0.0000430700,0.0000437900,0.0000007200,0.0000000000,0.0000459800,0.0000459800,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000243800,0.0000243800,0.0000617500,0.0000000000,-0.0000617500,0.0000179538,0.0000617500,0.0000249737,0.0000459800,0.0000070200,0.0000459800,0.0000617500,0.0001796600
"C00392[K,c]",C00392 [cyt],C00392,c,0.0000922600,0.0000903100,-0.0000019500,0.0000871300,0.0001019500,0.0000148200,0.0000966800,0.0000983100,0.0000016300,0.0001118200,0.0001032300,-0.0000085900,0.0002468500,0.0002044900,-0.0000423600,0.0001900000,0.0002482600,0.0000582600,0.0000554700,0.0000547300,-0.0000007400,0.0000269800,0.0000091900,-0.0000177900,0.0001133987,0.0002468500,0.0001138087,0.0002482600,0.0000004100,0.0000582600,0.0000582600,0.0001461400
"C00124[K,p]",C00124 [pla],C00124,p,0.0000922600,0.0000903100,-0.0000019500,0.0000871300,0.0001019500,0.0000148200,0.0000966800,0.0000983100,0.0000016300,0.0001118200,0.0001032300,-0.0000085900,0.0002468500,0.0002044900,-0.0000423600,0.0001900000,0.0002482600,0.0000582600,0.0000554700,0.0000547300,-0.0000007400,0.0000269800,0.0000091900,-0.0000177900,0.0001133987,0.0002468500,0.0001138087,0.0002482600,0.0000004100,0.0000582600,0.0000582600,0.0001461400
"C00159[K,c]",C00159 [cyt],C00159,c,0.0000922600,0.0000903100,-0.0000019500,0.0000871300,0.0001019500,0.0000148200,0.0000966800,0.0000983100,0.0000016300,0.0001118200,0.0001032300,-0.0000085900,0.0002468500,0.0002044900,-0.0000423600,0.0001900000,0.0002482600,0.0000582600,0.0000554700,0.0000547300,-0.0000007400,0.0000269800,0.0000091900,-0.0000177900,0.0001133987,0.0002468500,0.0001138087,0.0002482600,0.0000004100,0.0000582600,0.0000582600,0.0001461400
"C00124[K,c]",C00124 [cyt],C00124,c,0.0000922600,0.0000903100,-0.0000019500,0.0000871300,0.0001019500,0.0000148200,0.0000966800,0.0000983100,0.0000016300,0.0001118200,0.0001032300,-0.0000085900,0.0002468500,0.0002044900,-0.0000423600,0.0001900000,0.0002482600,0.0000582600,0.0000554700,0.0000547300,-0.0000007400,0.0000269800,0.0000091900,-0.0000177900,0.0001133987,0.0002468500,0.0001138087,0.0002482600,0.0000004100,0.0000582600,0.0000582600,0.0001461400
"C01190[K,p]",C01190 [pla],C01190,p,0.0000922600,0.0000903100,-0.0000019500,0.0000871300,0.0001019500,0.0000148200,0.0000966800,0.0000983100,0.0000016300,0.0001118200,0.0001032300,-0.0000085900,0.0002468500,0.0002044900,-0.0000423600,0.0001900000,0.0002482600,0.0000582600,0.0000554700,0.0000547300,-0.0000007400,0.0000269800,0.0000091900,-0.0000177900,0.0001133987,0.0002468500,0.0001138087,0.0002482600,0.0000004100,0.0000582600,0.0000582600,0.0001461400
"C00644[K,c]",C00644 [cyt],C00644,c,0.0000922600,0.0000903100,-0.0000019500,0.0000871300,0.0001019500,0.0000148200,0.0000966800,0.0000983100,0.0000016300,0.0001118200,0.0001032300,-0.0000085900,0.0002468500,0.0002044900,-0.0000423600,0.0001900000,0.0002482600,0.0000582600,0.0000554700,0.0000547300,-0.0000007400,0.0000269800,0.0000091900,-0.0000177900,0.0001133987,0.0002468500,0.0001138087,0.0002482600,0.0000004100,0.0000582600,0.0000582600,0.0001461400
"C01290[K,p]",C01290 [pla],C01290,p,0.0000922600,0.0000903100,-0.0000019500,0.0000871300,0.0001019500,0.0000148200,0.0000966800,0.0000983100,0.0000016300,0.0001118200,0.0001032300,-0.0000085900,0.0002468500,0.0002044900,-0.0000423600,0.0001900000,0.0002482600,0.0000582600,0.0000554700,0.0000547300,-0.0000007400,0.0000269800,0.0000091900,-0.0000177900,0.0001133987,0.0002468500,0.0001138087,0.0002482600,0.0000004100,0.0000582600,0.0000582600,0.0001461400
"C00124[K,B]",C00124 [B],C00124,B,0.0000922595,0.0000903111,-0.0000019485,0.0000871320,0.0001019502,0.0000148183,0.0000966811,0.0000983111,0.0000016299,0.0001118202,0.0001032282,-0.0000085921,0.0002468515,0.0002044887,-0.0000423629,0.0001900009,0.0002482591,0.0000582583,0.0000554681,0.0000547287,-0.0000007394,0.0000269806,0.0000091883,-0.0000177923,0.0001133993,0.0002468515,0.0001138082,0.0002482591,0.0000004089,0.0000582583,0.0000582583,0.0001461415
"C00159[K,B]",C00159 [B],C00159,B,0.0000922595,0.0000903111,-0.0000019485,0.0000871320,0.0001019502,0.0000148183,0.0000966811,0.0000983111,0.0000016299,0.0001118202,0.0001032282,-0.0000085921,0.0002468515,0.0002044887,-0.0000423629,0.0001900009,0.0002482591,0.0000582583,0.0000554681,0.0000547287,-0.0000007394,0.0000269806,0.0000091883,-0.0000177923,0.0001133993,0.0002468515,0.0001138082,0.0002482591,0.0000004089,0.0000582583,0.0000582583,0.0001461415
"C00811[K,p]",C00811 [pla],C00811,p,0.0000411000,0.0000402300,-0.0000008700,0.0000388100,0.0000454100,0.0000066000,0.0000430700,0.0000437900,0.0000007200,0.0000498100,0.0000459800,-0.0000038300,0.0001099600,0.0000910900,-0.0000188700,0.0000846300,0.0001105800,0.0000259500,0.0000247100,0.0000243800,-0.0000003300,0.0000617500,0.0000040900,-0.0000576600,0.0000567300,0.0001099600,0.0000506937,0.0001105800,-0.0000060363,0.0000259500,0.0000576600,0.0001148300
"C00369[K,B]",C00369 [B],C00369,B,0.0000704202,0.0000689321,-0.0000014880,0.0000665092,0.0000778189,0.0000113097,0.0000737983,0.0000750403,0.0000012420,0.0000853507,0.0000787908,-0.0000065599,0.0001884202,0.0001560815,-0.0000323387,0.0001450282,0.0001894915,0.0000444633,0.0000423384,0.0000417715,-0.0000005669,0.0000205923,0.0000070110,-0.0000135812,0.0000865572,0.0001884202,0.0000868672,0.0001894915,0.0000003100,0.0000444633,0.0000444633,0.0001115497
"C00369[K,c]",C00369 [cyt],C00369,c,0.0000704200,0.0000689300,-0.0000014900,0.0000665100,0.0000778200,0.0000113100,0.0000738000,0.0000750400,0.0000012400,0.0000853500,0.0000787900,-0.0000065600,0.0001884200,0.0001560800,-0.0000323400,0.0001450300,0.0001894900,0.0000444600,0.0000423400,0.0000417700,-0.0000005700,0.0000205900,0.0000070100,-0.0000135800,0.0000865575,0.0001884200,0.0000868663,0.0001894900,0.0000003088,0.0000444600,0.0000444600,0.0001115500
"C00369[K,p]",C00369 [pla],C00369,p,0.0000704200,0.0000689300,-0.0000014900,0.0000665100,0.0000778200,0.0000113100,0.0000738000,0.0000750400,0.0000012400,0.0000853500,0.0000787900,-0.0000065600,0.0001884200,0.0001560800,-0.0000323400,0.0001450300,0.0001894900,0.0000444600,0.0000423400,0.0000417700,-0.0000005700,0.0000205900,0.0000070100,-0.0000135800,0.0000865575,0.0001884200,0.0000868663,0.0001894900,0.0000003088,0.0000444600,0.0000444600,0.0001115500
"MC00938[K,p]",MC00938 [pla],MC00938,p,0.0000139150,0.0000002700,-0.0000136450,0.0000133200,0.0000002700,-0.0000130500,0.0000002800,0.0000146000,0.0000143200,0.0000157500,0.0000005000,-0.0000152500,0.0000345700,0.0000001300,-0.0000344400,0.0000005000,0.0000373600,0.0000368600,0.0000001300,0.0000081300,0.0000080000,0.0000000000,0.0000014400,0.0000014400,0.0000098081,0.0000345700,0.0000078375,0.0000373600,-0.0000019706,0.0000368600,0.0000368600,0.0001370050
"MC00997[K,p]",MC00997 [pla],MC00997,p,0.0000136700,0.0000000000,-0.0000136700,0.0000004000,0.0000000000,-0.0000004000,0.0000000000,0.0000000000,0.0000000000,0.0000156800,0.0000004700,-0.0000152100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000366300,0.0000366300,0.0000000000,0.0000002500,0.0000002500,0.0000000000,0.0000000000,0.0000000000,0.0000037187,0.0000156800,0.0000046687,0.0000366300,0.0000009500,0.0000366300,0.0000366300,0.0000661600
"C00238[K,c]",C00238 [cyt],C00238,c,0.0000577000,0.0000564800,-0.0000012200,0.0000544900,0.0000637600,0.0000092700,0.0000604600,0.0000614800,0.0000010200,0.0000699300,0.0000645600,-0.0000053700,0.0001543800,0.0001278800,-0.0000265000,0.0001188200,0.0001552600,0.0000364400,0.0000346900,0.0000342300,-0.0000004600,0.0000168700,0.0000057400,-0.0000111300,0.0000709175,0.0001543800,0.0000711738,0.0001552600,0.0000002563,0.0000364400,0.0000364400,0.0000914100
"C00238[K,e]",C00238 [e],C00238,e,0.0000577000,0.0000564800,-0.0000012200,0.0000544900,0.0000637600,0.0000092700,0.0000604600,0.0000614800,0.0000010200,0.0000699300,0.0000645600,-0.0000053700,0.0001543800,0.0001278800,-0.0000265000,0.0001188200,0.0001552600,0.0000364400,0.0000346900,0.0000342300,-0.0000004600,0.0000168700,0.0000057400,-0.0000111300,0.0000709175,0.0001543800,0.0000711738,0.0001552600,0.0000002563,0.0000364400,0.0000364400,0.0000914100
"C00238[K,B]",C00238 [B],C00238,B,0.0000576984,0.0000564796,-0.0000012188,0.0000544908,0.0000637588,0.0000092680,0.0000604615,0.0000614811,0.0000010196,0.0000699301,0.0000645578,-0.0000053723,0.0001543783,0.0001278810,-0.0000264973,0.0001188215,0.0001552577,0.0000364362,0.0000346887,0.0000342277,-0.0000004610,0.0000168718,0.0000057426,-0.0000111292,0.0000709176,0.0001543783,0.0000711733,0.0001552577,0.0000002557,0.0000364362,0.0000364362,0.0000914024
"MC00996[K,p]",MC00996 [pla],MC00996,p,0.0000000000,0.0000000000,0.0000000000,0.0000129200,0.0000000000,-0.0000129200,0.0000000000,0.0000145700,0.0000145700,0.0000000000,0.0000000000,0.0000000000,0.0000345700,0.0000000000,-0.0000345700,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000078600,0.0000078600,0.0000000000,0.0000000000,0.0000000000,0.0000059363,0.0000345700,0.0000028038,0.0000145700,-0.0000031325,0.0000145700,0.0000345700,0.0000699200
"MC00995[K,p]",MC00995 [pla],MC00995,p,0.0000000000,0.0000133800,0.0000133800,0.0000004000,0.0000151100,0.0000147100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000142300,0.0000142300,0.0000000000,0.0000288000,0.0000288000,0.0000000000,0.0000000000,0.0000000000,0.0000083500,0.0000002500,-0.0000081000,0.0000000000,0.0000000000,0.0000000000,0.0000010937,0.0000083500,0.0000089712,0.0000288000,0.0000078775,0.0000288000,0.0000288000,0.0000792200
"C00148[K,c]",L-Proline [cyt],C00148,c,0.0000430500,0.0000421400,-0.0000009100,0.0000406600,0.0000475800,0.0000069200,0.0000451200,0.0000458800,0.0000007600,0.0000521800,0.0000481700,-0.0000040100,0.0001151900,0.0000954200,-0.0000197700,0.0000886600,0.0001158500,0.0000271900,0.0000258800,0.0000255400,-0.0000003400,0.0000125900,0.0000042900,-0.0000083000,0.0000529162,0.0001151900,0.0000531088,0.0001158500,0.0000001925,0.0000271900,0.0000271900,0.0000682000
"C01165[K,p]",C01165 [pla],C01165,p,0.0000430500,0.0000421400,-0.0000009100,0.0000406600,0.0000475800,0.0000069200,0.0000451200,0.0000458800,0.0000007600,0.0000521800,0.0000481700,-0.0000040100,0.0001151900,0.0000954200,-0.0000197700,0.0000886600,0.0001158500,0.0000271900,0.0000258800,0.0000255400,-0.0000003400,0.0000125900,0.0000042900,-0.0000083000,0.0000529162,0.0001151900,0.0000531088,0.0001158500,0.0000001925,0.0000271900,0.0000271900,0.0000682000
"C00148[K,p]",L-Proline [pla],C00148,p,0.0000430500,0.0000421400,-0.0000009100,0.0000406600,0.0000475800,0.0000069200,0.0000451200,0.0000458800,0.0000007600,0.0000521800,0.0000481700,-0.0000040100,0.0001151900,0.0000954200,-0.0000197700,0.0000886600,0.0001158500,0.0000271900,0.0000258800,0.0000255400,-0.0000003400,0.0000125900,0.0000042900,-0.0000083000,0.0000529162,0.0001151900,0.0000531088,0.0001158500,0.0000001925,0.0000271900,0.0000271900,0.0000682000
"C03912[K,p]",C03912 [pla],C03912,p,0.0000430500,0.0000421400,-0.0000009100,0.0000406600,0.0000475800,0.0000069200,0.0000451200,0.0000458800,0.0000007600,0.0000521800,0.0000481700,-0.0000040100,0.0001151900,0.0000954200,-0.0000197700,0.0000886600,0.0001158500,0.0000271900,0.0000258800,0.0000255400,-0.0000003400,0.0000125900,0.0000042900,-0.0000083000,0.0000529162,0.0001151900,0.0000531088,0.0001158500,0.0000001925,0.0000271900,0.0000271900,0.0000682000
"C00148[K,B]",L-Proline [B],C00148,B,0.0000430512,0.0000421420,-0.0000009093,0.0000406604,0.0000475775,0.0000069171,0.0000451183,0.0000458786,0.0000007603,0.0000521804,0.0000481702,-0.0000040102,0.0001151917,0.0000954218,-0.0000197699,0.0000886619,0.0001158496,0.0000271876,0.0000258816,0.0000255392,-0.0000003424,0.0000125904,0.0000042885,-0.0000083019,0.0000529170,0.0001151917,0.0000531084,0.0001158496,0.0000001914,0.0000271876,0.0000271876,0.0000681987
"MC00929[K,p]",MC00929 [pla],MC00929,p,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000137200,0.0000000000,-0.0000137200,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000266700,0.0000000000,-0.0000266700,0.0000000000,0.0000000000,0.0000000000,0.0000040000,0.0000013800,-0.0000026200,0.0000055488,0.0000266700,0.0000001725,0.0000013800,-0.0000053762,0.0000000000,0.0000266700,0.0000430100
"C01197[K,c]",C01197 [cyt],C01197,c,0.0000411000,0.0000402300,-0.0000008700,0.0000388100,0.0000454100,0.0000066000,0.0000430700,0.0000437900,0.0000007200,0.0000498100,0.0000459800,-0.0000038300,0.0001099600,0.0000910900,-0.0000188700,0.0000846300,0.0001105800,0.0000259500,0.0000247100,0.0000243800,-0.0000003300,0.0000120200,0.0000040900,-0.0000079300,0.0000505138,0.0001099600,0.0000506937,0.0001105800,0.0000001800,0.0000259500,0.0000259500,0.0000651000
"C01197[K,p]",C01197 [pla],C01197,p,0.0000411000,0.0000402300,-0.0000008700,0.0000388100,0.0000454100,0.0000066000,0.0000430700,0.0000437900,0.0000007200,0.0000498100,0.0000459800,-0.0000038300,0.0001099600,0.0000910900,-0.0000188700,0.0000846300,0.0001105800,0.0000259500,0.0000247100,0.0000243800,-0.0000003300,0.0000120200,0.0000040900,-0.0000079300,0.0000505138,0.0001099600,0.0000506937,0.0001105800,0.0000001800,0.0000259500,0.0000259500,0.0000651000
"C01494[K,c]",C01494 [cyt],C01494,c,0.0000411000,0.0000402300,-0.0000008700,0.0000388100,0.0000454100,0.0000066000,0.0000430700,0.0000437900,0.0000007200,0.0000498100,0.0000459800,-0.0000038300,0.0001099600,0.0000910900,-0.0000188700,0.0000846300,0.0001105800,0.0000259500,0.0000247100,0.0000243800,-0.0000003300,0.0000120200,0.0000040900,-0.0000079300,0.0000505138,0.0001099600,0.0000506937,0.0001105800,0.0000001800,0.0000259500,0.0000259500,0.0000651000
